V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192
7714,2,1,21,1120,2,101325,3,49,5,0,1120,3,1,900,2,3,0,3,1,3,3,0,0,0,0,5,10000,0,4,9,9,9,6,51975,3,2,1,1,2,0,9,1,1,0,0,5,0,0,6,1,2,2,3,4,4,5,2,2,13,6,7,1,1,0,9,0,9,0,9,0,5623,5618,5617,-1,-1,5618,5877,259,0,-1,-1,-1,-1,260,259,5.0,0.0,0.0,0.0,0.0,10200,10201,0,13220,113220,110200,180,60,480,480,1,1,4,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8024,3,0,900,2,0,1,0,3,0,0,0,2,5618,5618,0,5618,259,10,0,0,2,1,244.8,0,3,3,3,0,9,0,0,0,0,6,0,5,0,12,1,-1,4,2,-0.01,9,2,0,0,-1,999999,1,0,0,-0.01,-1e-04,0,0,0
7714,2,1,22,1215,2,31155,3,19,1,0,1215,2,1,0,7,1,-1,1,20,1,3,1,1,0,0,1,50000,0,4,9,9,9,2,100874,3,2,2,1,2,0,1,2,1,0,0,1,0,0,2,1,9,1,3,9,3,1,4,1,4,99,7,1,6,0,2,2,1,2,2,1,-1,5394,5403,-1,5397,5394,5537,143,0,3,6,-1,-1,134,143,120.0,180.0,120.0,999.99,180.0,9200,9200,9200,9200,109230,109200,240,48,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.0,1,1,0,0,9,3,2,3,0,0,0,1,5394,5394,0,5394,143,10,0,2,3,1,244.8,0,4,5,7,1,1,0,0,0,0,1,2,0,0,11,1,109200,4,3,180.0,0,1,0,0,109230,51985,0,0,0,5475.6,8.6082,0,1,1
7714,2,1,23,1310,1,42442,2,32,7,0,1310,3,1,960,2,3,0,2,1,2,3,6,3,4,-1,1,50000,0,1,3,7,2,2,81274,4,2,1,2,2,0,2,2,1,0,0,9,0,0,5,1,9,9,9,4,3,1,4,2,4,99,7,1,6,0,2,2,1,2,1,2,-1,5338,5494,5513,-1,5343,5596,253,-1,-1,-1,19,83,102,258,240.0,84.0,9999.99,999.99,120.0,9201,9201,0,9201,109231,109201,120,24,120,72,1,2,4,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8669,3,0,960,2,0,1,3,4,0,0,0,1,5338,5338,0,5338,258,10,0,2,3,1,61.2,1,5,7,7,1,1,0,0,0,0,6,3,5,0,11,1,-1,2,4,84.0,0,2,0,0,-1,44427,1,0,0,2555.28,7.8463,0,1,2
7714,2,1,24,1336,2,42050,3,24,1,1,1336,2,1,0,4,1,-1,1,24,9,9,2,0,18,15,1,10000,0,4,9,9,9,2,91174,9,2,2,1,1,0,1,2,1,0,0,1,0,0,6,1,3,1,2,4,4,5,4,1,12,10,7,1,1,0,9,0,9,0,9,0,-1,5374,5403,-1,5383,5374,5449,75,0,9,20,-1,-1,46,75,80.0,0.0,0.0,0.0,0.0,9200,9200,9200,9220,109230,109200,240,48,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,2,9,0,0,0,1,9,1,0,0,1,0,0.0,2,0,0,0,9,3,1,9,0,0,0,1,5374,5374,0,5374,75,10,0,0,3,1,244.8,0,3,3,3,0,9,0,0,0,0,1,1,0,4,11,1,109200,4,2,-0.01,9,1,0,9,109230,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,25,1337,2,50450,3,24,10,1,1336,2,1,0,7,1,999,2,24,1,3,4,1,8,5,1,10000,0,4,9,9,9,2,91174,9,2,2,2,2,0,1,2,1,0,0,1,0,0,6,1,3,1,2,4,4,1,4,1,4,99,7,1,6,0,1,2,2,2,2,4,-1,5374,5403,5512,5383,5374,5569,195,0,9,20,109,57,166,195,195.0,180.0,240.0,120.0,0.0,9200,9200,9200,9220,109230,109200,240,48,480,480,1,0,8,8,0,8,0,0,2,0,8,0,0,2,0,1,1,0,0,0,0,5,0,0,0,0,5,2,1,0,0,0,0,0.0,2,0,0,0,1,3,2,9,0,0,0,1,5374,5374,0,5374,195,10,0,0,3,1,244.8,0,4,5,7,1,1,0,0,0,0,1,2,5,1,11,1,109200,4,3,180.0,0,2,8,0,109230,51985,1,0,0,5475.6,8.6082,1,1,1
7714,2,1,26,1375,2,41518,1,57,1,0,1375,3,1,180,2,3,0,3,23,9,3,14,6,11,3,5,50000,0,4,9,9,9,7,81474,4,2,1,2,2,0,1,1,1,0,0,9,0,0,7,1,2,1,3,4,3,5,4,2,5,99,8,2,6,0,1,2,3,2,1,4,5367,-1,5341,5569,-1,5342,5641,299,-1,-1,-1,228,72,300,-1,29.0,72.0,9999.99,999.99,9999.99,9201,0,0,9201,109201,109201,120,72,120,72,1,1,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.193,3,0,180,1,0,3,3,4,1,0,0,1,5341,5341,0,5341,300,10,0,0,3,1,61.2,0,7,8,8,1,1,0,0,0,0,2,3,1,0,11,1,-1,2,6,72.0,1,0,0,0,-1,42905,0,0,0,2190.24,7.6922,0,1,2
7714,2,1,27,1497,1,81755,1,20,1,1,1497,3,1,0,4,1,190,1,2,1,9,7,0,5,5,1,100000,0,1,3,5,2,2,92175,4,2,2,1,1,2,1,2,1,0,0,1,0,0,2,1,2,1,2,4,3,5,4,1,5,99,8,2,6,0,1,2,1,2,1,3,-1,-1,5879,6164,-1,5515,6248,733,-1,-1,-1,285,84,369,-1,280.0,480.0,9999.99,999.99,9999.99,9200,0,0,9200,109200,109200,480,480,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,4,2,1,0,0,1,0,0.0,1,0,0,0,1,1,9,4,0,0,0,3,5879,5879,1,5879,369,11,0,0,3,1,244.8,0,7,8,8,1,1,0,0,0,0,1,1,0,1,13,1,109200,4,6,480.0,1,1,0,1,-1,61759,0,0,0,14601.6,9.589,0,1,1
7714,2,1,28,1500,1,123055,1,20,1,1,1497,3,1,-1,4,1,-1,1,3,9,9,8,1,6,6,1,100000,0,3,4,3,2,4,92175,4,2,2,1,1,2,1,2,1,0,0,1,0,0,2,1,2,1,2,4,3,5,4,1,5,99,8,2,6,0,1,2,1,2,1,3,-1,-1,5879,6164,-1,5880,6248,368,-1,-1,-1,285,84,369,-1,280.0,480.0,9999.99,999.99,9999.99,9200,0,0,9200,109200,109200,480,480,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,1,4,9,1,0,0,1,0,-1e-04,1,0,14,9,9,2,2,4,0,0,0,3,5879,5879,1,5879,369,11,0,0,3,1,244.8,0,7,8,8,1,1,0,0,0,0,1,2,0,1,13,1,109200,4,6,480.0,1,1,0,1,-1,61759,0,0,0,14601.6,9.589,0,1,1
7714,2,1,29,1564,1,61143,1,32,6,0,1564,3,1,450,4,3,0,1,0,3,3,0,0,5,2,2,50000,0,2,3,1,2,2,91175,2,2,1,1,2,0,2,2,1,0,0,9,0,0,7,1,1,1,3,4,3,5,4,9,12,1,7,1,1,0,9,0,9,0,9,0,-1,5716,5759,5819,5743,5732,6206,474,-1,27,16,60,387,447,490,467.0,0.0,0.0,0.0,0.0,10200,10200,10200,10200,110200,110200,480,480,480,480,1,0,5,5,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1092,3,0,450,1,0,0,1,2,0,0,0,3,5716,5716,1,5716,490,11,0,0,3,1,244.8,0,3,3,3,0,9,0,0,0,0,4,1,5,0,13,1,-1,4,2,-0.01,9,2,1,0,-1,999999,1,0,0,-0.01,-1e-04,1,0,1
7714,2,1,30,1656,1,100951,2,23,2,0,1656,1,1,-1,7,1,365,1,9,1,9,2,1,0,0,4,15000,0,4,9,9,9,7,70175,4,2,1,1,2,0,2,2,1,0,0,1,0,0,1,1,2,1,1,4,3,5,2,1,13,4,7,1,1,0,9,0,9,0,9,0,5676,-1,5669,5899,-1,5670,5899,229,-1,-1,-1,230,0,230,-1,6.0,0.0,0.0,0.0,0.0,9220,0,0,9220,109220,109220,480,120,480,120,1,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-1e-04,2,0,8,9,1,3,2,4,0,0,0,2,5669,5669,0,5669,230,10,0,0,2,1,244.8,0,3,3,3,0,9,0,0,0,0,1,2,2,0,12,1,-1,4,2,-0.01,9,2,0,0,-1,999999,1,0,0,-0.01,-1e-04,0,0,1
7714,2,1,31,1695,1,62819,2,56,1,0,1695,1,1,-1,2,3,0,2,10,9,3,0,0,3,1,1,50000,0,1,4,1,2,2,72775,1,2,1,1,1,0,1,2,1,0,0,1,0,0,1,1,3,1,1,4,3,5,4,1,4,99,7,1,6,0,1,2,2,2,1,1,-1,5687,5689,5848,-1,5687,5912,225,0,-1,-1,159,64,223,225,223.0,180.0,9999.99,60.0,9999.99,9200,9200,0,9200,109200,109200,480,480,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1e-04,3,0,2078,2,0,3,1,1,0,0,0,2,5687,5687,0,5687,225,10,0,0,3,1,244.8,1,5,7,7,1,1,0,0,0,0,7,1,0,0,12,1,109200,4,4,180.0,0,1,0,0,-1,51985,0,0,0,5475.6,8.6082,0,1,1
7714,2,1,32,1745,1,52331,2,44,1,0,1745,3,1,-1,2,3,-1,2,16,9,9,3,0,7,4,9,0,0,4,9,9,9,9,70675,1,2,1,1,1,0,1,2,1,0,0,2,0,0,1,1,3,2,1,4,2,5,9,9,1,99,0,1,1,0,9,0,9,0,9,0,-1,-1,-1,-1,-1,5665,5665,0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,9201,0,0,0,109201,109201,120,72,120,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,-1e-04,3,0,1286,2,9,3,1,1,0,0,0,2,5665,5665,0,-1,-1,10,0,0,9,0,61.2,0,1,1,1,0,9,0,0,0,0,7,1,0,0,12,0,-1,2,9,-0.01,9,1,0,0,-1,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,33,1831,1,22455,2,20,2,0,1831,3,1,0,4,1,7,1,0,2,2,2,2,1,1,4,10000,0,3,4,2,2,2,52275,4,2,1,1,2,0,2,2,1,0,0,9,0,0,1,1,3,2,3,4,4,5,2,1,5,99,8,3,6,0,1,2,1,2,1,1,5661,5622,5627,5848,-1,5621,5900,279,1,-1,-1,221,52,273,278,60.0,6.0,9999.99,999.99,9999.99,10201,13250,0,13250,915200,110201,6,0,120,30,1,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,1,0,0,0,0,0,3,4,0,0,0,2,5622,5622,0,5622,278,10,0,0,3,1,61.2,0,7,6,8,1,1,0,0,0,0,1,3,2,0,12,1,-1,2,6,6.0,1,2,0,0,915200,19459,1,2,1,182.52,5.2123,0,1,2
7714,2,1,34,1906,1,121547,1,27,1,0,1906,3,1,326,2,1,-1,3,25,1,9,1,0,1,-1,5,5000,0,1,4,3,2,2,41075,3,2,1,1,2,0,1,2,1,0,0,9,0,0,7,1,2,2,2,4,4,1,4,2,4,99,4,1,4,0,3,2,1,9,0,1,5593,5578,5597,5666,5593,5578,5904,326,0,15,4,69,238,307,326,15.0,0.0,9999.99,999.99,0.0,10200,10200,10200,10200,915200,110200,6,0,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,5.7869,3,0,326,1,9,3,9,3,0,0,0,2,5578,5578,0,5578,326,10,0,2,2,1,244.8,0,4,5,5,0,0,0,0,0,0,3,0,0,0,12,1,-1,4,3,0.0,0,1,0,0,915200,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,35,1958,1,12754,2,21,1,0,1958,3,2,4000,7,1,730,3,18,1,3,0,0,0,0,4,2000,0,4,9,9,9,6,42375,1,2,1,1,1,0,1,2,1,0,0,1,0,0,1,1,3,1,3,4,1,5,4,1,13,6,7,1,1,0,9,0,9,0,9,0,5592,5591,5599,5659,-1,5591,5660,69,0,-1,-1,60,1,61,69,1.0,0.0,0.0,0.0,0.0,9200,9200,0,9200,109200,109200,480,480,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8.2941,2,0,4000,2,1,3,0,1,0,0,0,2,5591,5591,0,5591,69,10,0,0,1,1,244.8,0,3,3,3,0,9,0,0,0,0,7,0,0,0,12,1,109200,4,2,-0.01,9,1,0,0,-1,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,36,2322,1,113135,1,39,2,0,2322,2,1,0,4,1,100,1,39,1,3,0,0,0,0,2,100000,0,1,4,6,2,2,101674,3,2,1,1,1,0,1,2,1,0,0,1,0,0,2,1,1,2,2,4,3,1,4,1,4,99,7,1,6,0,2,2,2,2,1,4,5409,5404,5459,5631,-1,5403,5691,288,1,-1,-1,172,60,232,287,6.0,180.0,9999.99,60.0,180.0,9200,9200,0,9200,109220,109200,480,120,480,480,1,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0.0,3,0,0,0,1,3,0,3,0,0,0,1,5404,5404,0,5404,287,10,0,2,2,1,244.8,1,5,7,7,1,1,0,0,0,0,1,0,2,0,11,1,109200,4,4,180.0,0,2,0,0,-1,51985,1,0,0,5475.6,8.6082,0,1,0
7714,2,1,37,2346,1,102148,1,25,2,6,2346,3,1,-1,6,1,-1,2,4,3,3,1,0,0,0,1,25000,0,3,1,1,9,7,20874,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,2,13,11,7,1,1,0,9,0,9,0,9,0,-1,-1,5389,-1,-1,5393,6376,983,-1,-1,-1,-1,-1,987,-1,969.0,0.0,0.0,0.0,0.0,0,0,0,9200,109200,109200,480,480,480,480,1,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,-1e-04,2,0,8,9,9,2,0,9,0,0,0,1,5389,5389,0,5389,987,10,0,0,3,1,244.8,0,3,3,3,0,9,9,9,9,9,1,0,2,0,11,1,109200,4,2,-0.01,9,2,1,0,-1,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,38,2743,1,122520,1,55,1,0,2743,2,2,-1,6,1,-1,3,55,1,3,0,0,28,23,7,0,0,4,9,9,9,2,10176,3,2,2,2,2,0,2,2,1,0,0,1,0,0,2,1,3,1,2,4,1,5,3,1,6,99,7,1,1,0,9,0,9,0,9,0,5873,5845,5879,5953,5921,5845,5975,130,0,76,-1,74,22,96,130,28.0,0.0,0.0,0.0,0.0,9220,9220,9230,9230,109230,109220,240,48,480,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,-1e-04,3,0,27,1,9,3,1,3,0,0,0,3,5845,5845,1,5845,130,11,0,0,3,1,244.8,0,3,3,3,0,9,0,0,0,0,1,1,0,0,13,1,-1,4,2,-0.01,9,1,0,0,109230,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,39,2785,1,113042,2,32,2,0,2785,3,1,333,2,1,999,1,0,3,2,2,0,4,3,5,2500,0,4,9,9,9,2,91475,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,1,12,10,7,1,1,0,9,0,9,0,9,0,5737,5735,5739,5799,-1,5735,5780,45,0,-1,-1,60,-1,41,45,2.0,0.0,0.0,0.0,0.0,0,10200,0,10200,110200,110200,480,480,480,480,1,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,5.8081,3,0,333,1,1,0,1,9,0,0,0,3,5735,5735,1,5735,45,11,0,0,1,1,244.8,0,3,3,3,0,9,9,9,9,9,3,1,2,0,13,1,-1,4,2,-0.01,9,2,0,0,-1,999999,1,2,1,-0.01,-1e-04,0,0,2
7714,2,1,40,3068,2,42852,2,23,3,1,2779,3,1,750,4,1,-1,3,23,2,3,4,3,2,1,1,100000,0,1,4,1,1,2,90875,1,1,1,1,1,0,1,2,1,0,0,1,0,0,1,1,3,1,3,4,4,5,2,1,4,99,7,1,6,0,1,2,1,2,2,2,-1,5729,5729,5856,-1,5729,5855,126,0,-1,-1,127,-1,126,126,120.0,480.0,9999.99,999.99,9999.99,9200,9200,0,9200,109200,109200,480,480,480,480,1,0,2,2,0,1,0,0,2,0,1,0,0,2,0,3,3,0,0,0,0,5,0,0,0,0,5,9,1,0,0,1,0,6.6201,2,0,750,2,9,3,3,1,0,0,0,3,5729,5729,1,5729,126,11,0,0,3,1,244.8,1,5,7,7,1,1,0,0,0,0,5,3,3,3,13,1,109200,4,4,480.0,0,2,1,0,-1,61759,1,0,0,14601.6,9.589,1,1,2
7714,2,1,41,3496,1,41850,2,27,3,0,3496,2,1,-1,9,9,-1,9,-1,9,9,3,2,2,-1,1,999999,0,4,9,9,9,2,92374,4,2,1,1,2,0,2,1,1,0,0,9,0,0,2,1,1,2,2,4,4,5,4,2,12,10,7,1,1,0,9,0,9,0,9,0,-1,5396,5403,5456,-1,5396,5396,0,0,-1,-1,53,-1,-1,0,81.0,0.0,0.0,0.0,0.0,10200,10200,0,10200,110200,110200,480,480,480,480,1,0,2,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-1e-04,3,0,172,1,9,9,3,4,0,0,0,1,5396,5396,0,5396,0,10,0,0,3,1,244.8,0,3,3,3,0,9,0,0,0,0,2,3,3,0,11,1,-1,4,2,-0.01,9,2,0,0,-1,999999,1,0,0,-0.01,-1e-04,0,0,2
7714,2,1,42,3537,1,12152,2,22,3,1,2610,3,2,-1,9,9,-1,9,-1,9,3,0,0,2,1,9,0,0,4,9,9,9,1,81274,3,2,2,2,2,0,1,2,1,0,0,1,0,0,2,1,3,2,3,4,3,5,2,9,13,99,9,1,1,0,9,0,9,0,9,0,-1,-1,5417,5457,-1,5337,5478,141,-1,-1,-1,40,21,61,-1,0.0,0.0,0.0,0.0,0.0,9200,0,0,9200,109200,109200,480,480,480,480,1,2,0,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-1e-04,2,0,141,1,9,9,1,3,0,0,0,1,5417,5417,0,5417,61,10,0,0,0,1,244.8,0,3,3,3,0,9,0,0,0,0,2,1,1,0,11,1,109200,4,2,-0.01,9,0,1,0,-1,999999,0,0,0,-0.01,-1e-04,1,0,1
7714,2,1,43,3563,1,100442,2,33,1,0,3563,3,1,1090,4,1,70,3,2,2,3,0,0,0,0,5,25000,0,1,4,7,2,6,62976,1,2,1,1,1,0,1,2,1,0,0,1,0,0,1,1,9,1,3,4,3,5,4,1,5,99,8,2,6,0,1,2,1,2,1,4,6031,6025,6033,6563,-1,6024,6331,307,1,-1,-1,530,-1,298,306,7.0,180.0,9999.99,999.99,9999.99,9200,9200,0,9200,109200,109200,480,480,480,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6.9939,3,0,1090,2,0,1,0,1,0,0,0,4,6025,6025,1,6025,306,11,0,0,2,1,244.8,0,7,8,8,1,1,0,0,0,0,6,0,0,0,14,1,109200,4,6,180.0,1,1,0,0,-1,51985,0,0,0,5475.6,8.6082,0,1,0
7714,2,1,44,3,1,12654,1,22,1,0,3,2,1,-1,2,1,-1,1,18,9,9,2,0,12,7,1,100000,0,4,9,9,9,2,71776,4,2,1,2,2,0,1,2,1,0,0,3,0,0,1,1,3,2,3,4,4,5,4,2,12,10,7,1,1,0,9,0,9,0,9,0,-1,6043,-1,-1,-1,6043,6055,12,0,-1,-1,-1,-1,-1,12,12.0,0.0,0.0,0.0,0.0,11200,11200,0,0,111200,111200,240,120,240,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,2,1,28,1,9,3,9,4,0,0,0,4,6043,6043,1,6043,12,21,0,0,2,1,122.4,0,3,3,3,0,9,0,0,0,0,1,1,0,0,24,1,111200,3,2,-0.01,9,1,0,0,111200,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,45,6,1,11352,2,24,1,0,6,3,1,766,6,2,0,3,1,3,9,0,0,0,0,1,25000,0,4,9,9,9,3,71676,1,2,1,1,9,0,1,2,1,0,0,2,0,0,1,1,2,1,3,4,4,5,4,9,12,10,4,1,1,0,9,0,9,0,9,0,-1,6041,-1,-1,-1,6041,6045,4,0,-1,-1,-1,-1,-1,4,4.0,0.0,0.0,0.0,0.0,13250,13250,0,0,113250,113250,120,5,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6412,2,0,766,2,0,1,0,1,0,0,0,4,6041,6041,1,6041,4,21,0,0,1,1,61.2,0,2,2,2,0,9,0,0,0,0,5,0,0,0,24,1,113250,2,1,-0.01,9,1,0,0,113250,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,46,15,1,51238,2,38,1,0,15,1,2,-1,4,1,-1,1,0,9,9,0,0,0,0,1,5000,0,1,4,1,1,2,72276,1,2,1,1,2,0,1,2,1,0,0,9,0,0,2,1,3,2,1,4,3,5,4,9,12,10,4,1,1,0,9,0,9,0,9,0,-1,6048,-1,-1,-1,6047,6062,15,1,-1,-1,-1,-1,-1,14,24.0,0.0,0.0,0.0,0.0,20210,20210,0,0,120210,120210,120,60,120,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,-1e-04,3,0,30,1,9,0,0,1,0,0,0,4,6048,6048,1,6048,14,21,0,0,2,1,61.2,0,2,2,2,0,9,0,0,0,0,1,0,0,0,24,1,-1,2,1,-0.01,9,1,0,0,-1,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,47,20,1,92736,2,39,1,0,20,2,1,-1,4,9,-1,9,39,3,9,11,3,99,87,1,500,0,4,9,9,9,1,72276,1,2,1,2,2,0,2,2,1,0,0,9,0,0,6,1,1,1,3,4,4,5,4,9,2,99,1,1,6,0,2,2,1,9,0,1,-1,6048,-1,-1,-1,6047,6051,4,1,-1,-1,-1,-1,-1,3,4.0,6.0,9999.99,999.99,6.0,12201,15200,0,0,915200,112201,6,0,90,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,-1e-04,3,1,595,1,9,3,3,1,0,0,0,4,6048,6048,1,6048,3,21,0,2,1,1,45.9,0,4,5,7,1,1,0,0,0,0,4,3,0,0,24,1,-1,1,3,6.0,0,1,0,0,915200,19459,0,0,0,182.52,5.2123,0,1,2
7714,2,1,48,23,1,10854,2,22,1,0,23,1,1,-1,5,4,0,1,5,9,9,0,0,2,2,1,5000,0,4,9,9,9,1,80276,1,2,1,2,2,0,2,2,1,0,0,3,0,0,6,1,3,2,2,4,3,5,4,9,12,10,1,1,1,0,9,0,9,0,9,1,-1,6059,-1,-1,-1,6058,6060,2,1,-1,-1,-1,-1,-1,1,2.0,0.0,0.0,0.0,0.0,13200,13200,0,0,113200,113200,240,12,240,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1e-04,2,0,7,9,0,2,1,1,0,0,0,4,6059,6059,1,6059,1,21,0,0,1,1,122.4,0,2,2,2,0,9,0,0,0,0,1,1,0,0,24,1,-1,3,1,-0.01,9,1,0,0,-1,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,49,27,1,80849,1,27,2,0,27,3,1,-1,2,3,0,3,7,9,9,6,0,12,2,4,5000,0,3,9,9,9,6,73076,1,2,1,1,2,0,1,2,1,0,0,9,0,0,7,1,2,2,3,4,3,5,4,9,12,10,4,1,1,0,9,0,9,0,9,0,6066,6057,-1,-1,-1,6061,6072,11,-1,-1,-1,-1,-1,-1,15,5.0,0.0,0.0,0.0,0.0,11200,11200,0,0,111200,111200,240,120,240,120,2,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1e-04,3,0,651,2,0,2,9,1,0,0,0,4,6057,6057,1,6057,15,21,0,0,2,1,122.4,0,2,2,2,0,9,0,0,0,0,5,1,2,0,24,1,111200,3,1,-0.01,9,2,0,0,111200,999999,1,0,0,-0.01,-1e-04,0,0,1
7714,2,1,50,31,1,121657,2,18,2,3,31,1,1,0,6,1,90,1,8,2,3,0,0,0,0,5,5000,0,4,9,9,9,3,80676,3,2,1,1,1,4,2,2,1,0,0,2,180,0,1,1,2,1,2,4,4,5,4,1,4,99,7,1,4,0,3,2,3,2,3,1,6073,6062,6068,6128,-1,6062,6201,139,0,-1,-1,60,73,133,139,11.0,0.0,0.0,0.0,0.0,12200,12200,0,12200,112200,112200,180,24,180,24,2,0,1,1,0,0,0,0,5,0,0,0,0,5,0,6,6,3,0,0,0,1,3,0,0,0,1,2,1,0,0,0,1,0.0,1,0,0,0,1,3,0,3,0,1,0,4,6062,6062,1,6062,139,21,0,2,2,1,91.8,1,5,7,5,0,0,0,0,2,0,1,0,2,4,24,1,112200,3,4,0.0,0,2,0,3,112200,0,1,0,0,0.0,0.0,0,0,0
